Program Code,Program Title,Semester,Required Credit,Study Pattern,Subject Code,GE Elective,GE/DS Elective,DS Elective,Cantonese/Putonghua,Eng Level,Total DS,Total GE,Bio Level,Chem Level,Phy Level
8C112-AS,Associate of Science,1,71,IV,SEHH1068,,,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,71,IV,SEHH1116,,,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,71,IV,SHDH1072,,,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,71,IV,SEHH1108,,,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,71,IV,SEHH1106,,,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,71,IV,SEHH1109,,,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,71,IV,LCH1066,,,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,68,IV,SEHH1068,,,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH1116,,,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,68,IV,SHDH1072,,,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH2041,,,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH1106,,,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH1109,,,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,68,IV,LCH1066,,,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,71,IV,SEHH1068,,,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,71,IV,SEHH1116,,,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,71,IV,SHDH1072,,,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,71,IV,SEHH1108,,,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,71,IV,SEHH1107,,,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,71,IV,SEHH1109,,,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,71,IV,LCH1066,,,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,68,IV,SEHH1068,,,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH1116,,,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,68,IV,SHDH1072,,,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH2041,,,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH1107,,,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH1109,,,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,68,IV,LCH1066,,,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,68,IV,SEHH1068,,,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,68,IV,SEHH1116,,,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,68,IV,SHDH1072,,,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,68,IV,SEHH1108,,,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,68,IV,SEHH1109,,,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,68,IV,SEHH1110,,,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,68,IV,LCH1066,,,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1068,,,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1116,,,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SHDH1072,,,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1108,,,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1106,,,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1107,,,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,LCH1046,,,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1068,,,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1116,,,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SHDH1072,,,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH2041,,,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1106,,,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1107,,,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,LCH1046,,,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1068,,,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1116,,,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SHDH1072,,,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1108,,,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1106,,,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1109,,,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,LCH1046,,,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1068,,,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1116,,,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SHDH1072,,,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH2041,,,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1106,,,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1109,,,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,LCH1046,,,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1068,,,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1116,,,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SHDH1072,,,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1108,,,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1107,,,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1109,,,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,LCH1046,,,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1068,,,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1116,,,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SHDH1072,,,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH2041,,,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1107,,,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1109,,,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,LCH1046,,,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1068,,,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1116,,,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SHDH1072,,,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1108,,,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1109,,,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1110,,,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,LCH1046,,,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1068,,,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1116,,,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SHDH1072,,,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1108,,,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1106,,,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,SEHH1107,,,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,72,IV,LCH1046,,,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1068,,,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1116,,,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SHDH1072,,,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH2041,,,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1106,,,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1107,,,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,LCH1046,,,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1068,,,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1116,,,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SHDH1072,,,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1108,,,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1106,,,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1109,,,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,69,IV,LCH1046,,,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1068,,,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1116,,,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SHDH1072,,,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH2041,,,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1106,,,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1109,,,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,66,IV,LCH1046,,,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,1,69,IV,SEHH1068,,,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1116,,,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SHDH1072,,,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1108,,,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1107,,,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,SEHH1109,,,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,69,IV,LCH1046,,,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1068,,,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1116,,,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SHDH1072,,,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH2041,,,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1107,,,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1109,,,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,LCH1046,,,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,1,66,IV,SEHH1068,,,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1116,,,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SHDH1072,,,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1108,,,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1109,,,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,SEHH1110,,,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,1,66,IV,LCH1046,,,,Putonghua,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,74,IV,SEHH1069,,2,,Cantonese,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,74,IV,SEHH2031,,2,,Cantonese,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,74,IV,SEHH1109,,2,,Cantonese,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,74,IV,SEHH1110,,2,,Cantonese,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,74,IV,LCH1067,,2,,Cantonese,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH1069,,2,,Cantonese,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH2031,,2,,Cantonese,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH1109,,2,,Cantonese,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH1110,,2,,Cantonese,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,LCH1067,,2,,Cantonese,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH1069,,2,,Cantonese,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH2031,,2,,Cantonese,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH1110,,2,,Cantonese,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH2041,,2,,Cantonese,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,71,IV,LCH1067,,2,,Cantonese,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,68,IV,SEHH1069,,2,,Cantonese,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH2031,,2,,Cantonese,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH1110,,2,,Cantonese,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,68,IV,LCH1067,,2,,Cantonese,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH1069,,2,,Cantonese,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH2031,,2,,Cantonese,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH1110,,2,,Cantonese,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH2041,,2,,Cantonese,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,71,IV,LCH1067,,2,,Cantonese,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,68,IV,SEHH1069,,2,,Cantonese,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH2031,,2,,Cantonese,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH1110,,2,,Cantonese,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,68,IV,LCH1067,,2,,Cantonese,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH1069,,2,,Cantonese,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,68,IV,SEHH2031,,2,,Cantonese,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,68,IV,SEHH2041,,2,,Cantonese,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,68,IV,LCH1067,,2,,Cantonese,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,74,IV,SEHH1069,,2,,Putonghua,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,74,IV,SEHH2031,,2,,Putonghua,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,74,IV,SEHH1109,,2,,Putonghua,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,74,IV,SEHH1110,,2,,Putonghua,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,74,IV,LCH1067,,2,,Putonghua,2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH1069,,2,,Putonghua,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH2031,,2,,Putonghua,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH1109,,2,,Putonghua,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH1110,,2,,Putonghua,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,LCH1067,,2,,Putonghua,2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH1069,,2,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH2031,,2,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH1110,,2,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH2041,,2,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,71,IV,LCH1067,,2,,Putonghua,2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,68,IV,SEHH1069,,2,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH2031,,2,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH1110,,2,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,68,IV,LCH1067,,2,,Putonghua,2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,71,IV,SEHH1069,,2,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH2031,,2,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH1110,,2,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,71,IV,SEHH2041,,2,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,71,IV,LCH1067,,2,,Putonghua,2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,68,IV,SEHH1069,,2,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH2031,,2,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH1110,,2,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,68,IV,LCH1067,,2,,Putonghua,2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,68,IV,SEHH1069,,2,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,68,IV,SEHH2031,,2,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,68,IV,SEHH2041,,2,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,68,IV,LCH1067,,2,,Putonghua,2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,72,IV,SEHH1069,,2,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,72,IV,SEHH2031,,2,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,72,IV,SEHH1109,,2,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,72,IV,SEHH1110,,2,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,72,IV,LCH1047,,2,,Cantonese,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH1069,,2,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH2031,,2,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH1109,,2,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH1110,,2,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,LCH1047,,2,,Cantonese,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH1069,,2,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH2031,,2,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH1110,,2,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH2041,,2,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,69,IV,LCH1047,,2,,Cantonese,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,66,IV,SEHH1069,,2,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH2031,,2,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH1110,,2,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,66,IV,LCH1047,,2,,Cantonese,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH1069,,2,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH2031,,2,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH1110,,2,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH2041,,2,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,69,IV,LCH1047,,2,,Cantonese,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,66,IV,SEHH1069,,2,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH2031,,2,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH1110,,2,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,66,IV,LCH1047,,2,,Cantonese,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH1069,,2,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,66,IV,SEHH2031,,2,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,66,IV,SEHH2041,,2,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,66,IV,LCH1047,,2,,Cantonese,>2,6,4,>=2,>=2,<2
8C112-AS,Associate of Science,2,72,IV,SEHH1069,,2,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,72,IV,SEHH2031,,2,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,72,IV,SEHH1109,,2,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,72,IV,SEHH1110,,2,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,72,IV,LCH1047,,2,,Putonghua,>2,6,4,<2,<2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH1069,,2,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH2031,,2,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH1109,,2,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH1110,,2,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,LCH1047,,2,,Putonghua,>2,6,4,<2,<2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH1069,,2,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH2031,,2,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH1110,,2,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH2041,,2,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,69,IV,LCH1047,,2,,Putonghua,>2,6,4,<2,>=2,<2
8C112-AS,Associate of Science,2,66,IV,SEHH1069,,2,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH2031,,2,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH1110,,2,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,66,IV,LCH1047,,2,,Putonghua,>2,6,4,<2,>=2,>=2
8C112-AS,Associate of Science,2,69,IV,SEHH1069,,2,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH2031,,2,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH1110,,2,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,69,IV,SEHH2041,,2,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,69,IV,LCH1047,,2,,Putonghua,>2,6,4,>=2,<2,<2
8C112-AS,Associate of Science,2,66,IV,SEHH1069,,2,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH2031,,2,,Putonghua,>2,6,4,>=2,<2,>=2
8C112-AS,Associate of Science,2,66,IV,SEHH1110,,2,,Putonghua,>2,6,4,>=2,<2,>=2
